Fecha,Dominio,PorcentajeTexto,IP,CorreoConTLS,ArchivosAdjuntosPeligrosos,OfertasIrreales,UrlsIndexados,ImagenesCodigoOculto,HeaderRemitenteFalso,ContenidoSensible,Etiqueta
2023-04-30,aol.com,0.29,66.91.248.141,False,True,True,http://kdsoi.clickhere.biz,False,True,True,1
2023-11-03,securepay.net,0.41,104.37.155.219,True,False,False,http://punyo.secure-login.co,False,False,False,0
2023-10-19,protonmail.com,0.78,255.48.53.117,True,True,False,http://jpxny.lottery.win,False,False,False,0
2023-03-28,ofertas123.com,0.37,255.28.164.158,True,True,False,http://prmoc.fakeprize.xyz,True,False,False,1
2023-09-02,hotmail.com,0.63,222.4.28.191,True,True,False,http://ccpxo.com,True,False,True,1
2023-04-08,mail.com,0.87,60.232.27.60,False,False,False,http://oyjak.couponfast.info,False,False,True,0
2023-03-17,empresa.org,0.6,109.63.153.187,False,True,False,http://fixts.com,False,True,False,0
2023-02-14,outlook.com,0.8,215.245.20.154,True,False,False,http://wbnhc.secure.org,False,False,False,0
2023-09-18,protonmail.com,0.85,195.220.33.86,True,False,False,https://zsmdf.oferta.com,False,False,False,0
2023-10-30,empresa.org,0.4,42.143.98.182,True,False,True,http://qvejh.secure-login.co,True,False,False,1
2023-04-28,secure-mail.net,0.55,85.6.79.157,True,False,False,http://ykeqk.freemoney.biz,False,False,False,0
2023-01-14,exit0.com,0.69,81.88.50.53,False,True,True,https://infsq.fakeprize.xyz,False,False,False,1
2023-10-29,yahoo.com,0.17,41.193.175.53,False,True,True,http://fpcyr.com,False,True,True,1
2023-03-02,mail.com,0.18,103.49.139.252,False,True,True,https://olbqa.freemoney.biz,True,False,True,1
2023-05-25,yahoo.com,0.91,227.188.164.46,True,False,False,http://gjutp.bank.com,True,False,False,0
2023-02-23,outlook.com,0.58,4.6.170.68,True,True,False,https://rpfhk.phishing-page.net,False,True,True,1
2023-09-22,empresa.org,0.47,215.161.244.168,False,False,False,http://uhbsi.oferta.com,True,False,False,0
2023-11-18,zoho.com,0.56,59.214.96.244,True,False,False,http://djsyo.promo.net,False,True,False,0
2023-08-30,gmail.com,0.94,157.0.225.33,True,False,False,http://nzbaf.discountzone.org,False,False,False,0
2023-07-24,securepay.net,0.62,208.27.75.204,False,False,True,https://bxlcv.lottery.win,False,False,True,1
2023-06-26,hotmail.com,0.77,53.98.191.231,True,False,True,http://rcxap.com,False,True,True,0
2023-02-19,exito.com,0.69,105.231.213.189,False,True,True,http://ygaxg.lottery.win,False,True,True,1
2023-11-02,noticiaslive.co,0.89,112.17.58.186,True,False,False,https://ecutv.discountzone.org,True,False,True,0
2023-07-27,trabajo-rápido.org,0.63,128.221.115.18,False,True,True,https://tjvkb.fakeprize.xyz,True,True,True,1
2023-12-04,gmail.com,0.89,126.37.19.47,True,False,True,http://slmgp.com,True,False,False,1
2023-11-19,exit0.com,0.86,202.3.171.13,False,False,True,http://wqwcp.com,True,True,True,1
2023-10-31,hotmail.com,0.53,163.28.235.213,False,True,True,http://yunkh.com,False,False,True,0
2023-09-02,icloud.com,0.45,54.96.203.185,True,False,True,http://vikdd.bank.com,False,True,True,0
2023-11-06,empresa.org,0.34,143.69.76.253,False,True,False,https://hbytn.oferta.com,True,False,False,1
2024-01-01,mail.com,0.63,73.199.251.68,True,False,False,http://hntab.secure-login.co,True,False,False,0
2023-01-22,freemail.xyz,0.69,56.223.219.210,True,False,False,https://ujrgp.freemoney.biz,True,True,False,1
2023-05-01,secure-mail.net,0.85,138.126.95.61,True,False,False,https://hrvvf.superdeal.shop,False,False,False,0
2023-10-16,exit0.com,0.68,155.246.238.227,True,True,False,http://dfevs.com,True,True,True,1
2023-05-10,yahoo.com,0.4,8.237.55.92,True,False,False,http://rmjck.com,False,False,True,1
2023-09-03,protonmail.com,0.85,163.93.97.206,True,False,True,http://aafea.bank.com,False,False,True,0
2023-11-16,yahoo.com,0.76,124.71.79.226,True,True,False,http://qnpqb.com,False,True,True,0
2023-07-24,hotmail.com,0.75,195.78.109.65,True,True,False,http://xhalb.com,True,True,False,0
2023-09-23,exito.com,0.62,194.83.220.79,False,True,True,https://irboo.freegift.io,True,True,True,1
2023-11-16,tutanota.com,0.44,44.188.184.42,True,False,False,https://gbsuf.secure-login.co,False,False,False,0
2023-07-08,exit0.com,0.7,238.181.70.133,False,True,True,https://nxsqb.clickhere.biz,False,False,True,1
2023-12-07,protonmail.com,0.86,63.103.9.241,True,False,False,http://dttiv.secure.org,False,False,False,0
2023-01-20,exit0.com,0.48,215.122.121.221,True,True,True,https://mkyer.superdeal.shop,False,False,False,1
2023-07-09,icloud.com,0.55,52.192.139.74,True,False,False,https://omrat.bank.com,False,False,False,0
2023-10-28,aol.com,0.34,80.137.187.208,False,True,False,https://zhuee.discountzone.org,True,True,True,1
2023-11-25,outlook.com,0.42,203.202.27.16,True,False,False,http://nmqqq.malicious.co,False,False,True,0
2023-03-21,empresa.org,0.39,42.108.235.121,True,False,True,http://oyetc.com,True,False,True,1
2023-04-26,outlook.com,0.7,109.201.49.50,True,True,False,http://vseza.phishing-page.net,False,False,False,0
2023-07-22,trabajo-rápido.org,0.52,150.214.72.48,False,False,False,http://cmtwe.bank.com,False,False,False,0
2023-04-05,exit0.com,0.58,50.95.108.16,False,True,False,http://hsbqt.superdeal.shop,True,False,False,1
2023-11-12,freemail.xyz,0.17,130.198.134.216,False,True,True,http://uwtqj.com,False,False,True,1
2023-06-01,outlook.com,0.58,217.247.72.236,False,False,False,https://uwksm.oferta.com,False,False,False,0
2023-07-06,tutanota.com,0.6,10.76.229.91,False,True,True,https://zgqhe.lottery.win,True,True,False,1
2023-03-08,yahoo.com,0.74,74.191.156.46,True,False,False,https://iehop.promo.net,False,False,False,0
2023-02-07,gmail.com,0.68,94.103.252.23,True,False,False,https://qkshw.secure.org,False,False,False,0
2023-11-16,secure-mail.net,0.4,0.73.255.29,False,True,True,https://znlej.fakeprize.xyz,False,False,False,1
2023-10-08,empresa.org,0.61,188.64.91.3,True,True,False,https://qyvhs.bank.com,False,False,False,0
2023-09-07,yahoo.com,0.88,180.235.215.220,False,False,False,http://mtbox.com,True,True,True,0
2023-03-24,secure-mail.net,0.38,185.199.149.70,True,True,False,https://pphxq.superdeal.shop,True,False,True,1
2023-06-29,exito.com,0.71,91.196.238.6,False,False,False,https://kzmso.discountzone.org,False,False,False,0
2023-02-21,securepay.net,0.27,137.187.85.20,True,False,True,http://gxznj.clickhere.biz,True,True,True,1
2023-06-10,icloud.com,0.85,145.26.182.55,True,True,False,https://vtmfo.promo.net,False,False,False,0
2023-05-13,hotmail.com,0.73,156.94.36.228,True,True,True,http://jznwr.com,False,False,False,1
2023-08-27,exit0.com,0.5,167.193.174.224,False,True,True,http://ghqqk.malicious.co,True,False,True,1
2023-06-19,tutanota.com,0.14,255.112.2.111,False,False,False,http://xnryy.superdeal.shop,True,False,False,1
2023-12-05,gmail.com,0.6,52.156.89.149,False,True,False,http://dyzxl.com,True,False,True,1
2023-07-28,hotmail.com,0.3,185.195.131.64,False,False,True,http://umlji.clickhere.biz,True,True,True,1
2023-04-02,yahoo.com,0.49,89.233.180.120,True,False,False,http://hzhnp.com,False,True,True,0
2023-10-19,empresa.org,0.75,241.154.54.135,True,True,True,http://dzwbi.com,True,False,True,0
2023-08-27,yahoo.com,0.88,240.222.12.113,True,False,False,http://gjpsh.bank.com,False,False,False,0
2023-10-23,tutanota.com,0.38,15.99.122.13,True,False,False,https://fwobl.lottery.win,True,False,False,1
2023-06-10,hotmail.com,0.5,207.154.168.12,False,False,False,http://hjebq.bank.com,False,False,False,0
2023-04-21,noticiaslive.co,0.56,102.235.35.205,False,True,True,http://ivgbv.getprize.store,True,False,True,1
2023-08-21,trabajo-rápido.org,0.61,121.213.190.0,True,True,True,http://bjbnd.superdeal.shop,False,False,True,1
2023-04-03,hotmail.com,0.66,7.48.164.230,True,False,False,https://kmfbq.promo.net,False,False,False,0
2023-09-26,empresa.org,0.81,135.15.250.123,True,False,False,https://knvta.secure-login.co,False,False,False,0
2023-03-14,exito.com,0.48,135.228.33.255,False,False,False,http://qchgn.couponfast.info,False,False,False,0
2023-07-27,trabajo-rápido.org,0.17,136.234.197.23,False,False,False,https://dzfxj.clickhere.biz,False,True,False,1
2023-08-23,icloud.com,0.52,238.75.163.13,True,False,True,http://zwfuz.malicious.co,True,True,True,1
2023-06-16,hotmail.com,0.11,54.103.164.74,False,True,True,https://hyebc.superdeal.shop,False,True,True,1
2023-03-02,exit0.com,0.28,185.206.178.159,False,True,False,http://qjjpu.com,False,False,True,1
2023-04-08,yahoo.com,0.7,21.51.203.182,True,True,True,http://aodrf.com,False,False,False,1
2023-05-17,yahoo.com,0.79,35.112.22.119,False,True,True,http://nkeuc.com,False,True,True,0
2023-11-29,protonmail.com,0.75,89.73.241.229,True,False,False,https://tcjdj.secure.org,False,False,False,0
2023-12-05,tutanota.com,0.83,42.189.124.234,True,False,False,https://hokkr.promo.net,False,False,False,0
2023-12-18,noticiaslive.co,0.75,182.45.86.41,True,False,False,https://iruxf.lottery.win,False,False,False,0
2023-08-28,freemail.xyz,0.19,126.20.189.111,True,False,True,http://ndlbp.getprize.store,False,True,False,1
2023-03-01,yahoo.com,0.81,23.199.228.7,True,True,False,http://mznsg.com,True,True,False,1
2023-10-03,empresa.org,0.64,2.80.127.33,True,False,False,http://deesm.bank.com,False,False,False,0
2023-04-25,fakebank.co,0.63,237.15.30.248,False,False,False,https://ebdgu.discountzone.org,True,False,False,1
2023-12-24,securepay.net,0.4,115.182.131.78,False,False,True,http://cjkgy.phishing-page.net,False,False,True,1
2023-02-08,empresa.org,0.41,166.97.64.10,True,True,False,http://ihfnw.com,False,True,False,1
2023-07-09,zoho.com,0.47,192.228.38.143,True,True,False,https://vowfe.oferta.com,False,False,False,0
2023-04-14,mail.com,0.49,34.157.76.177,False,True,True,http://fcccf.freegift.io,True,False,False,1
2023-04-26,zoho.com,0.14,18.152.11.175,True,True,True,https://gfhjp.superdeal.shop,False,False,True,1
2023-08-19,hotmail.com,0.37,207.13.2.106,True,True,True,http://rmpok.com,True,True,False,0
2023-05-23,empresa.org,0.59,5.233.200.192,True,True,False,http://jrbyh.com,True,True,False,1
2023-05-10,aol.com,0.25,164.40.190.87,True,False,False,https://aplkp.lottery.win,False,True,False,1
2023-02-12,zoho.com,0.25,153.239.35.183,False,True,True,https://humgx.couponfast.info,True,False,False,1
2023-07-20,hotmail.com,0.49,116.252.218.191,False,False,True,http://dnita.com,False,True,True,0
2023-02-21,hotmail.com,0.88,193.91.49.214,True,True,False,http://xqdxm.com,False,True,True,0
2023-12-16,aol.com,0.13,10.63.110.25,False,False,False,http://gkiuc.malicious.co,True,True,True,1
2023-07-11,aol.com,0.43,91.219.86.192,True,False,False,https://fawgj.freemoney.biz,False,True,True,0
2023-02-11,gmail.com,0.84,46.65.255.165,True,False,False,http://sbwss.oferta.com,False,False,False,0
2023-04-27,mail.com,0.33,83.187.40.16,False,False,True,https://flcps.lottery.win,False,True,False,1
2023-08-09,trabajo-rápido.org,0.36,40.45.97.48,True,False,False,http://rxmde.couponfast.info,False,False,True,1
2023-10-13,empresa.org,0.51,98.163.142.184,True,False,False,http://alghr.com,False,False,True,1
2023-01-30,icloud.com,0.24,4.56.74.116,False,False,False,http://gxczs.couponfast.info,False,False,True,1
2023-03-24,freemail.xyz,0.92,116.216.52.73,True,False,False,http://mswui.com,True,False,False,0
2023-08-02,ofertas123.com,0.45,182.126.190.213,False,False,False,http://pkzeq.freegift.io,True,False,False,1
2023-02-15,protonmail.com,0.49,103.78.120.134,False,True,True,http://exine.secure.org,False,True,True,0
2023-06-03,empresa.org,0.92,209.157.205.46,True,False,False,https://bkjsd.promo.net,False,False,False,0
2023-03-28,gmail.com,0.94,187.116.5.91,True,False,False,http://aisti.investcrypto.pro,False,False,False,0
2023-08-22,ofertas123.com,0.34,42.115.216.152,True,True,True,http://qsnmi.investcrypto.pro,False,True,True,1
2023-05-16,yahoo.com,0.24,70.60.115.151,False,False,True,http://znbqy.com,True,True,False,1
2023-12-22,fakebank.co,0.18,80.3.178.176,False,True,True,https://bxjoo.secure-login.co,False,True,False,1
2023-05-20,exit0.com,0.9,68.207.74.243,True,False,True,http://ghpcg.com,True,True,True,0
2023-03-31,aol.com,0.83,179.174.178.193,True,False,False,https://jmlrw.couponfast.info,False,False,False,0
2023-11-19,exit0.com,0.58,181.38.238.50,True,False,False,http://iztih.com,False,False,False,0
2023-05-19,hotmail.com,0.1,191.34.197.40,False,True,False,http://yrfdi.com,False,False,False,1
2023-01-05,tutanota.com,0.19,221.188.50.227,False,True,True,http://srplq.clickhere.biz,True,True,False,1
2023-02-08,hotmail.com,0.94,0.235.17.55,True,True,False,http://tinth.com,False,False,False,0
2023-07-27,tutanota.com,0.55,96.239.65.17,True,True,False,https://urpxs.bank.com,False,False,False,0
2023-10-28,hotmail.com,0.18,234.67.162.72,True,False,False,https://flevj.secure-login.co,True,False,True,1
2023-11-21,secure-mail.net,0.92,17.67.125.164,True,False,False,http://umwnr.phishing-page.net,False,False,False,0
2023-10-19,mail.com,0.42,226.34.82.216,True,False,False,http://ftwiw.lottery.win,False,False,False,0
2023-09-27,aol.com,0.6,3.173.37.16,True,False,False,http://zgaib.oferta.com,False,False,False,0
2023-01-02,secure-mail.net,0.29,221.74.235.171,False,True,True,http://onods.lottery.win,False,False,False,1
2023-02-11,ofertas123.com,0.94,6.47.139.165,True,False,False,http://rkdil.secure.org,False,False,True,0
2023-06-10,gmail.com,0.12,82.240.81.232,False,False,True,http://gqgrx.com,False,True,True,0
2023-12-21,yahoo.com,0.82,20.140.142.197,True,False,False,http://gwwkz.secure.org,False,False,False,0
2023-11-21,gmail.com,0.48,116.186.39.122,False,False,False,http://bebwf.com,False,True,False,1
2023-12-02,noticiaslive.co,0.63,220.38.162.133,False,False,False,https://dnatv.discountzone.org,True,True,True,1
2023-03-25,freemail.xyz,0.85,201.45.70.40,False,True,True,http://qrtfi.com,True,True,False,0
2023-05-09,freemail.xyz,0.84,223.149.184.126,False,False,False,http://gbivy.com,False,False,False,0
2023-07-03,yahoo.com,0.23,156.157.227.89,True,False,False,http://yocdw.com,True,True,True,1
2023-08-01,icloud.com,0.92,99.227.191.248,True,True,False,https://eckxz.oferta.com,True,False,False,0
2023-06-08,hotmail.com,0.6,202.39.154.155,True,True,False,http://weanq.com,False,False,True,1
2023-10-26,icloud.com,0.77,126.60.79.136,True,False,False,https://hqtps.secure.org,False,False,False,0
2023-01-06,exit0.com,0.5,239.236.204.133,True,False,True,http://isyav.com,True,True,False,1
2023-11-20,noticiaslive.co,0.42,235.37.93.19,True,True,False,https://sypbk.couponfast.info,True,True,True,1
2023-09-18,exit0.com,0.4,248.238.61.1,True,False,False,http://oofik.com,True,True,False,1
2023-09-09,fakebank.co,0.31,148.183.95.130,False,True,True,http://dyewx.discountzone.org,True,True,False,1
2023-11-07,empresa.org,0.64,63.117.111.248,False,False,True,http://erwdo.com,False,True,True,0
2023-07-28,mail.com,0.46,133.156.10.71,True,False,False,https://uxpjw.promo.net,False,False,False,0
2023-11-27,freemail.xyz,0.51,190.194.196.159,True,True,False,http://llujb.bank.com,False,False,False,0
2023-10-03,yahoo.com,0.41,127.223.24.144,True,True,False,http://zmzvh.com,True,True,True,1
2023-03-08,exit0.com,0.76,71.139.152.42,True,False,False,https://ronni.oferta.com,False,False,False,0
2023-07-17,tutanota.com,0.84,152.231.188.4,True,False,False,https://hwkhj.secure.org,False,False,False,0
2023-09-18,secure-mail.net,0.11,110.175.5.93,False,False,True,http://ipjkz.fakeprize.xyz,False,True,True,1
2023-06-28,gmail.com,0.85,174.151.126.176,False,True,False,http://ahqpg.bank.com,False,False,True,0
2023-10-29,hotmail.com,0.51,19.15.31.74,False,False,True,http://rhyfk.com,True,True,False,0
2023-06-20,icloud.com,0.52,175.62.168.132,True,False,False,http://pnejc.freegift.io,True,False,True,1
2023-04-15,freemail.xyz,0.16,76.21.112.194,False,True,True,http://bzlzb.com,True,False,False,0
2023-05-16,fakebank.co,0.69,32.206.19.55,False,True,True,https://gdhgl.clickhere.biz,True,True,False,1
2023-02-20,trabajo-rápido.org,0.56,213.239.116.28,False,True,False,http://rzyhc.freegift.io,True,False,False,1
2023-12-13,exit0.com,0.55,98.148.246.13,True,False,False,http://xqiiw.secure-login.co,True,False,True,0
2023-01-17,exit0.com,0.64,119.176.193.37,True,True,False,http://rirbw.com,False,False,True,0
2023-05-03,secure-mail.net,0.6,120.251.3.78,False,False,False,http://bfrbp.couponfast.info,True,False,False,0
2023-08-07,freemail.xyz,0.64,173.122.16.239,False,True,True,http://gtkzw.secure-login.co,True,False,True,1
2023-01-22,zoho.com,0.85,16.44.112.214,True,False,False,http://heovi.promo.net,False,False,False,0
2023-08-03,mail.com,0.13,37.33.253.40,False,True,True,https://egche.getprize.store,True,False,True,1
2023-02-17,trabajo-rápido.org,0.43,83.229.174.51,True,False,False,http://qsctk.lottery.win,False,True,True,1
2023-08-27,gmail.com,0.35,72.184.43.50,True,True,True,http://wsunb.com,True,True,True,1
2023-08-07,yahoo.com,0.94,138.185.81.193,True,False,False,https://mdbiu.promo.net,False,False,False,0
2023-10-15,hotmail.com,0.88,240.120.195.26,True,True,True,http://tmobi.com,False,True,False,1
2023-01-01,exito.com,0.3,89.112.207.107,False,True,False,http://hdvlu.secure-login.co,True,True,False,1
2023-11-06,yahoo.com,0.66,90.134.252.126,True,False,False,http://hefnn.oferta.com,False,True,False,0
2023-12-08,secure-mail.net,0.75,28.79.150.44,True,False,False,http://eyrcp.secure.org,True,False,False,0
2023-02-01,gmail.com,0.57,248.13.97.122,False,False,False,http://iqyyw.com,True,False,True,0
2023-08-15,exit0.com,0.54,122.248.125.249,False,True,True,http://xjsqu.com,True,False,False,1
2023-01-07,secure-mail.net,0.17,239.216.237.104,False,True,True,https://jfpxc.couponfast.info,False,False,True,1
2023-12-09,exit0.com,0.66,135.86.54.106,False,True,True,http://tzkos.com,True,False,False,1
2023-07-09,exit0.com,0.27,10.53.182.122,False,False,False,http://jsnbx.investcrypto.pro,True,True,False,1
2023-11-28,securepay.net,0.16,95.74.202.79,False,True,False,https://wzuce.couponfast.info,True,True,True,1
2023-07-08,zoho.com,0.68,211.0.116.3,True,False,True,http://bbkou.secure-login.co,False,False,False,0
2023-06-23,aol.com,0.18,109.146.46.4,False,True,True,http://ujnst.malicious.co,True,True,False,1
2023-07-09,yahoo.com,0.21,101.247.225.62,False,False,False,http://xbqpe.com,True,False,True,0
2023-01-02,noticiaslive.co,0.58,79.114.99.91,False,True,True,https://tvmkm.discountzone.org,True,True,False,1
2023-02-04,gmail.com,0.19,89.89.63.132,False,False,True,http://fqueh.superdeal.shop,False,True,True,1
2023-09-04,protonmail.com,0.93,22.130.83.118,True,False,False,https://vvhqs.promo.net,True,False,False,0
2023-10-27,empresa.org,0.2,209.59.18.47,True,False,True,http://arggb.com,False,False,True,0
2023-09-15,securepay.net,0.26,88.43.244.67,False,True,False,https://lmpmb.investcrypto.pro,True,True,True,1
2023-12-19,mail.com,0.6,181.49.103.171,False,True,True,https://pcohd.discountzone.org,False,True,True,1
2023-01-06,secure-mail.net,0.68,177.237.211.52,True,False,False,https://ijwkf.oferta.com,True,False,False,0
2023-01-17,tutanota.com,0.2,68.91.73.92,False,False,True,https://ntaua.freegift.io,False,False,True,1
2023-11-04,freemail.xyz,0.31,202.121.33.79,False,False,False,http://zhamc.com,False,False,True,0
2023-02-07,exit0.com,0.38,210.196.2.146,False,False,True,http://jsgdd.com,True,True,True,0
2023-01-13,gmail.com,0.42,56.154.210.83,False,False,False,https://dtxyp.fakeprize.xyz,False,False,False,0
2023-06-30,icloud.com,0.37,225.39.174.159,False,False,True,http://flrjt.malicious.co,False,True,True,1
2023-05-05,freemail.xyz,0.57,89.212.114.23,False,False,True,http://sasci.com,False,False,False,1
2023-09-30,freemail.xyz,0.63,64.158.197.166,True,False,False,https://loukr.clickhere.biz,False,False,False,0
2023-07-23,icloud.com,0.84,105.205.69.159,False,False,True,http://qffly.getprize.store,False,False,True,0
2023-04-10,secure-mail.net,0.37,203.170.28.31,False,True,True,https://suwaw.secure-login.co,True,False,True,1
2023-06-26,noticiaslive.co,0.72,109.237.80.81,True,True,False,https://almfd.secure.org,False,False,False,0
2023-08-16,freemail.xyz,0.5,111.90.197.235,False,True,True,http://knqav.com,True,False,True,1
2023-11-10,empresa.org,0.59,229.72.14.37,True,True,False,http://bsazp.com,True,True,True,0
2023-02-14,empresa.org,0.74,95.235.134.135,True,True,False,http://yfcbe.com,False,False,False,1
2023-08-01,hotmail.com,0.33,234.150.114.1,True,True,True,http://cyjwu.superdeal.shop,True,False,True,1
2023-08-06,noticiaslive.co,0.59,118.246.255.148,False,False,False,https://rlqjc.discountzone.org,False,False,False,1
2023-11-27,exit0.com,0.55,58.176.217.1,True,False,False,http://uxlcg.bank.com,False,False,False,0
2023-11-27,fakebank.co,0.11,91.186.171.55,False,True,False,https://fwedn.malicious.co,True,True,True,1
2023-03-25,trabajo-rápido.org,0.12,54.88.221.61,True,False,True,http://bagbu.lottery.win,True,True,True,1
2023-12-15,protonmail.com,0.44,117.97.170.118,False,False,True,http://ynwpn.bank.com,False,False,False,0
2023-10-31,fakebank.co,0.95,249.130.31.22,True,False,False,https://ztalt.oferta.com,False,False,False,0
2023-08-28,gmail.com,0.83,28.89.150.107,False,False,False,http://ymbfs.com,False,False,False,0
2023-07-28,mail.com,0.46,152.95.2.116,True,False,False,https://pyxio.fakeprize.xyz,False,False,False,1
2023-11-01,exit0.com,0.78,181.76.37.73,True,False,True,http://pcguz.com,True,False,True,1
2023-06-24,empresa.org,0.47,93.52.119.240,True,True,False,https://bdxpz.discountzone.org,True,False,False,1
2023-12-01,protonmail.com,0.59,18.221.245.241,True,False,False,http://uiwry.secure-login.co,False,False,True,0
2023-09-26,empresa.org,0.7,151.20.180.237,False,False,False,http://mlzlu.bank.com,False,False,False,0
2023-09-26,freemail.xyz,0.6,157.119.164.172,True,False,False,http://kgdik.promo.net,False,False,False,0
2023-03-17,gmail.com,0.92,47.71.191.126,True,True,True,http://vodwj.com,False,False,True,0
2023-12-24,tutanota.com,0.57,72.187.195.143,True,True,True,http://vfzez.discountzone.org,True,False,False,1
2023-01-21,gmail.com,0.35,231.31.144.42,True,True,False,http://hgxpe.com,False,True,True,1
2023-02-14,tutanota.com,0.5,236.144.34.244,False,False,False,https://aqdac.lottery.win,True,True,False,1
2023-11-17,exit0.com,0.39,5.24.24.39,False,True,True,http://gnbcu.com,False,False,True,1
2023-05-06,exito.com,0.15,142.198.221.78,True,False,True,http://pgipw.freegift.io,True,False,False,1
2023-02-22,hotmail.com,0.1,59.167.161.121,False,True,True,http://mgbvv.com,True,False,True,1
2023-10-07,freemail.xyz,0.57,133.243.95.39,True,True,False,https://saxxb.secure.org,False,True,True,0
2023-09-08,exit0.com,0.68,210.38.71.241,True,True,False,http://bgdfz.com,True,True,False,1
2023-08-30,freemail.xyz,0.14,128.173.194.146,True,True,False,http://uiunt.com,True,True,True,1
2023-12-31,empresa.org,0.37,209.21.16.99,False,True,True,https://scmqm.freemoney.biz,True,True,True,1
2023-07-30,exit0.com,0.23,219.23.231.171,False,True,False,https://gujax.secure-login.co,True,False,False,1
2023-02-08,hotmail.com,0.48,168.24.95.183,True,False,False,https://qnkye.secure.org,False,False,True,0
2023-06-29,hotmail.com,0.17,43.148.174.207,False,False,True,http://rpsyv.com,False,False,False,1
2023-04-04,yahoo.com,0.81,194.241.139.105,True,False,True,http://gbktc.bank.com,False,False,False,0
2023-01-08,securepay.net,0.24,12.47.84.17,False,True,True,https://adlyk.secure-login.co,False,True,True,1
2023-03-08,gmail.com,0.56,87.254.34.75,True,False,False,https://nqcpd.bank.com,False,False,False,0
2023-06-26,yahoo.com,0.44,65.88.203.160,True,False,False,https://ozgmq.oferta.com,True,False,True,1
2023-05-30,freemail.xyz,0.27,3.225.248.84,True,True,True,http://ocjfm.com,False,True,True,1
2023-01-18,exit0.com,0.28,222.116.41.172,False,False,False,http://xxuil.com,True,False,False,1
2023-05-05,trabajo-rápido.org,0.61,41.230.232.47,False,True,True,https://dherr.secure-login.co,False,True,False,1
2023-12-17,protonmail.com,0.82,121.59.137.190,True,False,False,http://fxlrn.oferta.com,True,False,True,0
2023-04-03,freemail.xyz,0.23,218.14.88.208,False,True,True,http://lgdts.discountzone.org,False,False,False,1
2023-01-30,gmail.com,0.68,68.0.208.19,False,False,True,http://euiqj.com,True,False,True,1
2023-11-07,freemail.xyz,0.59,208.26.235.65,True,True,True,http://loxxl.malicious.co,False,False,False,1
2023-09-10,hotmail.com,0.7,46.244.195.164,True,False,False,http://vbhnc.oferta.com,False,False,False,0
2023-01-13,exit0.com,0.93,202.27.227.101,True,True,True,http://pjucl.com,False,False,True,1
2023-04-08,tutanota.com,0.65,90.146.17.85,True,False,False,https://rppae.bank.com,False,False,False,0
2023-04-19,freemail.xyz,0.32,18.203.98.181,False,False,True,http://rngdw.discountzone.org,False,False,False,1
2023-03-27,empresa.org,0.67,79.149.179.225,True,True,True,http://yhtph.com,False,True,True,1
2023-11-26,hotmail.com,0.71,198.202.45.51,True,True,False,http://scahh.com,False,False,False,1
2023-05-11,zoho.com,0.35,153.52.73.122,True,True,True,http://qgabc.lottery.win,True,False,False,1
2023-05-05,fakebank.co,0.63,176.18.9.148,False,False,False,https://rslhi.superdeal.shop,True,True,False,1
2023-02-02,icloud.com,0.54,120.206.21.130,True,False,False,http://jggbo.promo.net,False,False,True,0
2023-02-26,empresa.org,0.69,35.23.150.217,True,True,True,http://rpqdo.com,False,True,True,1
2023-12-30,freemail.xyz,0.36,12.237.69.120,False,True,True,http://eapei.com,True,True,True,1
2023-03-04,hotmail.com,0.34,213.25.38.71,False,False,True,http://qpfwv.com,True,True,True,1
2023-07-25,hotmail.com,0.85,197.137.189.32,True,False,False,https://bbgmk.bank.com,False,False,False,0
2023-06-16,freemail.xyz,0.93,247.134.76.160,False,True,True,http://sxoyn.com,False,True,True,0
2023-08-28,freemail.xyz,0.41,55.163.6.243,False,False,False,https://yohzn.freemoney.biz,False,False,True,0
2023-01-09,empresa.org,0.68,56.126.87.52,True,True,True,http://bctab.com,False,False,True,1
2023-11-03,secure-mail.net,0.57,206.243.42.3,False,False,True,https://hwwpd.freegift.io,True,False,False,1
2023-12-27,outlook.com,0.19,72.251.44.15,False,True,True,http://qpubw.discountzone.org,False,True,True,1
2023-01-10,fakebank.co,0.37,104.61.24.35,False,False,False,http://thtkc.clickhere.biz,False,True,True,1
2023-08-11,exit0.com,0.38,240.241.84.104,True,True,True,http://hnsoz.com,True,True,False,1
2023-05-12,mail.com,0.18,175.129.41.223,True,False,False,http://vstyp.investcrypto.pro,True,True,False,1
2023-02-09,aol.com,0.66,28.72.43.88,True,False,False,https://hieps.secure-login.co,False,False,True,0
2023-02-25,freemail.xyz,0.74,57.13.140.28,True,False,False,http://owqnr.promo.net,False,False,False,0
2023-09-21,icloud.com,0.63,17.129.7.155,False,True,True,http://acmap.malicious.co,True,True,False,1
2023-08-13,exit0.com,0.84,207.145.180.241,True,False,False,http://kudlv.com,False,False,True,1
2023-04-15,aol.com,0.8,143.249.255.9,True,False,True,https://oqvbp.promo.net,True,False,False,0
2023-11-27,exito.com,0.44,99.141.215.200,True,False,True,http://xmbdo.getprize.store,True,False,False,1
2023-05-01,exito.com,0.46,73.20.52.163,True,False,False,https://zlzbf.secure.org,False,False,False,0
2023-07-18,aol.com,0.69,184.5.91.126,True,False,False,http://pzjmz.oferta.com,False,False,False,0
2023-02-15,empresa.org,0.38,98.87.59.2,False,False,True,https://hboou.secure-login.co,True,True,True,1
